physics_score,chemistry_score,math_score,total_score,rank
1.71,0.0,12.61,14.32,8689
0.0,12.66,3.92,16.58,8690
15.6,10.57,20.05,46.22,8691
24.24,0.37,0.78,25.39,8692
0.0,0.0,10.8,10.8,8693
13.96,5.8,0.0,19.75,8694
13.55,35.16,0.0,48.7,8695
2.29,8.89,8.69,19.87,8696
18.03,18.23,0.0,36.26,8697
15.83,15.87,11.92,43.62,8698
5.39,9.83,0.0,15.22,8699
11.72,18.26,0.0,29.98,8700
8.76,6.4,0.0,15.16,8701
21.95,13.72,10.32,45.99,8702
0.0,0.0,7.06,7.06,8703
14.36,0.0,1.66,16.02,8704
0.0,0.44,1.79,2.23,8705
0.0,14.71,3.17,17.88,8706
14.62,0.0,25.01,39.63,8707
12.67,17.97,6.49,37.12,8708
15.51,0.0,5.54,21.05,8709
28.57,0.0,16.9,45.47,8710
10.62,11.68,25.55,47.85,8711
2.87,6.5,8.44,17.82,8712
0.0,0.0,13.6,13.6,8713
0.0,0.0,0.0,0.0,8714
11.67,11.59,3.61,26.87,8715
11.85,13.28,21.42,46.55,8716
13.46,0.0,19.04,32.5,8717
1.15,0.0,11.52,12.67,8718
0.0,3.65,10.18,13.83,8719
10.7,21.09,16.5,48.3,8720
0.0,12.67,0.0,12.67,8721
13.89,11.05,0.0,24.94,8722
5.99,19.23,4.35,29.57,8723
0.0,0.0,0.0,0.0,8724
23.88,12.33,9.22,45.43,8725
15.63,6.53,2.09,24.25,8726
11.44,0.0,0.0,11.44,8727
21.89,9.21,7.06,38.16,8728
0.0,17.62,9.48,27.11,8729
13.38,9.7,2.34,25.42,8730
15.64,10.54,19.72,45.91,8731
0.0,0.0,6.51,6.51,8732
12.24,3.29,0.0,15.54,8733
19.78,27.79,0.0,47.56,8734
12.74,9.08,14.3,36.12,8735
2.74,26.59,13.27,42.59,8736
17.07,19.28,0.0,36.35,8737
16.15,0.0,0.0,16.15,8738
11.77,4.35,21.8,37.92,8739
21.73,22.69,6.27,50.68,8740
3.25,0.0,0.0,3.25,8741
16.27,14.86,9.73,40.87,8742
16.61,10.43,21.38,48.42,8743
0.0,3.6,5.11,8.7,8744
10.46,2.98,14.51,27.95,8745
15.89,14.89,1.29,32.07,8746
25.47,13.92,6.5,45.89,8747
4.74,18.53,3.36,26.64,8748
10.71,0.0,8.4,19.11,8749
16.85,0.0,29.53,46.38,8750
8.6,0.0,0.0,8.6,8751
17.82,11.73,12.21,41.76,8752
0.65,0.07,21.48,22.2,8753
6.26,0.0,16.77,23.04,8754
0.0,7.78,4.87,12.64,8755
23.41,0.0,16.26,39.66,8756
15.37,0.0,1.03,16.4,8757
8.22,0.45,6.2,14.87,8758
7.18,14.24,20.26,41.69,8759
0.0,1.64,17.58,19.23,8760
31.84,0.0,8.45,40.29,8761
7.99,0.0,0.0,7.99,8762
6.86,11.42,15.23,33.51,8763
0.0,26.85,13.16,40.01,8764
0.0,1.78,8.47,10.25,8765
2.06,16.32,10.06,28.45,8766
10.12,4.56,28.07,42.75,8767
1.06,20.97,4.85,26.88,8768
13.62,15.62,20.25,49.5,8769
2.11,14.41,9.8,26.32,8770
19.7,5.03,13.92,38.66,8771
3.01,0.0,0.0,3.01,8772
7.95,34.98,7.01,49.94,8773
11.3,2.86,2.14,16.29,8774
19.56,0.0,18.31,37.87,8775
0.0,16.76,0.0,16.76,8776
5.25,6.27,3.15,14.67,8777
19.72,0.0,6.4,26.12,8778
6.72,6.62,15.87,29.21,8779
18.85,1.44,0.0,20.28,8780
0.0,5.1,15.47,20.57,8781
17.68,13.15,16.04,46.87,8782
18.22,8.92,1.95,29.09,8783
0.0,0.0,4.79,4.79,8784
0.0,14.46,0.0,14.46,8785
13.8,0.0,30.19,43.99,8786
0.0,0.0,0.49,0.49,8787
0.0,0.0,19.14,19.14,8788
8.84,13.08,6.87,28.79,8789
13.66,0.0,11.22,24.88,8790
29.16,0.0,0.0,29.16,8791
19.19,6.45,0.0,25.64,8792
0.0,22.58,0.0,22.58,8793
11.3,2.19,7.62,21.11,8794
7.24,0.0,0.0,7.24,8795
10.76,25.12,7.12,42.99,8796
19.18,4.64,2.21,26.04,8797
11.85,18.4,19.65,49.9,8798
0.0,0.0,10.9,10.9,8799
9.24,6.38,4.36,19.98,8800
3.64,14.25,16.64,34.53,8801
10.53,21.47,1.66,33.66,8802
13.19,7.84,13.9,34.93,8803
0.5,0.0,0.0,0.5,8804
20.76,0.0,27.59,48.34,8805
16.67,1.39,21.19,39.25,8806
6.31,17.92,0.0,24.23,8807
6.82,31.26,11.96,50.04,8808
6.81,0.0,7.06,13.86,8809
32.15,8.75,3.51,44.41,8810
0.0,13.6,11.85,25.45,8811
18.85,0.0,22.67,41.53,8812
13.69,0.0,12.67,26.36,8813
14.15,10.95,6.27,31.37,8814
26.2,7.35,4.85,38.4,8815
8.8,0.0,10.59,19.39,8816
1.42,5.23,4.66,11.31,8817
9.1,2.87,1.93,13.9,8818
10.6,15.69,16.08,42.37,8819
13.0,9.64,17.59,40.23,8820
8.12,15.25,23.33,46.7,8821
0.0,0.0,14.54,14.54,8822
20.3,19.87,0.0,40.17,8823
6.02,13.07,11.87,30.97,8824
2.85,0.0,4.08,6.93,8825
18.7,0.0,13.14,31.84,8826
5.06,0.21,11.55,16.81,8827
6.07,11.02,21.18,38.27,8828
2.09,0.0,19.69,21.78,8829
12.4,8.57,0.0,20.97,8830
0.0,9.73,0.0,9.73,8831
0.0,4.27,4.63,8.9,8832
29.43,13.77,3.65,46.85,8833
2.77,6.52,4.37,13.67,8834
6.75,12.6,2.43,21.78,8835
0.0,0.0,0.0,0.0,8836
21.87,2.21,4.92,29.0,8837
3.44,20.17,6.3,29.91,8838
3.59,18.7,13.1,35.4,8839
10.83,2.64,20.71,34.19,8840
20.04,28.81,0.0,48.85,8841
17.11,0.0,25.75,42.86,8842
10.2,11.02,3.23,24.44,8843
0.0,0.42,7.11,7.53,8844
0.0,22.39,23.04,45.43,8845
6.46,9.95,19.63,36.04,8846
0.0,3.2,16.39,19.59,8847
9.07,14.58,2.91,26.56,8848
0.0,17.64,0.0,17.64,8849
5.58,2.08,2.96,10.62,8850
12.17,1.91,0.28,14.36,8851
9.97,10.48,10.09,30.53,8852
13.56,18.14,13.35,45.05,8853
24.16,13.2,12.92,50.28,8854
15.37,4.06,11.64,31.06,8855
27.18,5.4,3.78,36.36,8856
0.0,0.0,0.0,0.0,8857
8.83,18.19,4.5,31.52,8858
24.09,0.0,6.07,30.15,8859
3.57,0.0,4.6,8.17,8860
1.26,4.67,0.44,6.38,8861
40.13,6.91,0.0,47.04,8862
10.31,6.41,4.84,21.56,8863
3.32,11.04,12.74,27.1,8864
0.0,20.86,21.61,42.47,8865
9.4,0.0,19.08,28.48,8866
13.81,5.93,28.97,48.72,8867
23.9,6.56,19.86,50.31,8868
15.7,14.54,17.93,48.17,8869
0.0,0.0,8.43,8.43,8870
9.96,0.0,19.72,29.68,8871
13.72,12.04,4.08,29.83,8872
14.15,26.75,1.54,42.44,8873
7.56,5.47,0.0,13.03,8874
0.8,25.24,19.37,45.41,8875
0.0,14.43,3.52,17.95,8876
23.99,13.17,0.0,37.16,8877
13.11,9.39,0.0,22.5,8878
9.12,0.0,2.93,12.05,8879
8.8,0.0,1.92,10.72,8880
10.58,20.25,16.96,47.79,8881
6.24,0.0,6.63,12.87,8882
22.04,2.69,12.7,37.43,8883
26.23,0.78,7.82,34.83,8884
2.24,37.38,3.55,43.17,8885
5.07,1.79,4.26,11.12,8886
8.27,22.58,7.98,38.83,8887
7.01,4.47,3.09,14.57,8888
9.18,1.92,9.26,20.36,8889
16.44,8.34,13.23,38.01,8890
22.45,0.96,15.84,39.24,8891
12.38,16.49,17.45,46.33,8892
2.02,15.26,4.99,22.28,8893
22.88,9.74,14.4,47.02,8894
15.44,0.54,2.3,18.28,8895
7.46,16.75,23.29,47.49,8896
10.02,0.0,11.49,21.51,8897
2.77,14.6,5.94,23.31,8898
0.0,0.0,35.28,35.28,8899
0.0,8.03,24.49,32.53,8900
0.0,10.61,10.55,21.15,8901
0.0,8.16,5.51,13.66,8902
11.54,7.69,0.48,19.71,8903
15.74,14.11,15.7,45.55,8904
20.25,6.63,13.15,40.04,8905
0.0,11.78,18.27,30.06,8906
28.61,3.3,17.21,49.11,8907
9.01,21.83,8.13,38.97,8908
11.17,7.17,5.09,23.43,8909
10.53,16.11,19.28,45.92,8910
11.46,11.92,0.0,23.38,8911
4.08,5.06,17.57,26.72,8912
7.36,12.2,9.98,29.55,8913
15.42,20.41,1.5,37.32,8914
9.68,30.08,6.56,46.33,8915
21.5,0.0,12.14,33.64,8916
15.11,6.88,5.85,27.84,8917
16.44,2.68,20.64,39.76,8918
19.36,7.39,17.18,43.93,8919
15.29,12.26,0.0,27.55,8920
0.0,8.12,12.14,20.26,8921
13.69,14.42,0.34,28.45,8922
0.0,9.32,10.74,20.06,8923
4.47,0.0,32.31,36.78,8924
9.96,19.89,0.0,29.86,8925
0.0,6.5,6.13,12.63,8926
0.0,0.0,13.29,13.29,8927
7.92,13.2,18.81,39.92,8928
0.0,15.56,0.0,15.56,8929
11.48,2.37,6.75,20.61,8930
15.71,13.83,0.0,29.54,8931
5.4,19.33,12.36,37.09,8932
3.27,8.58,18.37,30.23,8933
15.76,0.0,8.97,24.74,8934
0.0,0.77,26.06,26.83,8935
0.31,11.12,0.0,11.43,8936
11.77,14.2,11.19,37.16,8937
17.68,10.73,13.26,41.67,8938
15.1,21.63,10.32,47.04,8939
0.0,0.0,19.48,19.48,8940
22.93,9.35,5.66,37.94,8941
23.44,10.48,11.61,45.53,8942
0.0,9.09,23.13,32.22,8943
22.45,9.01,14.99,46.45,8944
12.34,4.5,24.42,41.26,8945
15.71,9.69,10.49,35.89,8946
13.99,11.55,22.39,47.93,8947
15.91,0.0,0.0,15.91,8948
0.0,22.27,6.8,29.07,8949
8.53,8.74,31.53,48.8,8950
6.01,0.0,13.15,19.16,8951
16.5,0.0,21.58,38.08,8952
11.66,21.29,6.73,39.67,8953
6.65,23.19,16.5,46.34,8954
23.24,25.05,3.32,51.6,8955
17.66,14.23,17.26,49.14,8956
7.38,0.0,14.88,22.27,8957
8.88,20.65,15.38,44.91,8958
4.52,8.92,19.29,32.73,8959
0.0,20.58,20.34,40.93,8960
13.2,8.42,29.3,50.91,8961
4.74,21.25,3.83,29.82,8962
4.45,15.8,7.78,28.04,8963
12.56,28.03,0.0,40.59,8964
3.88,27.99,14.92,46.79,8965
8.96,0.1,1.31,10.37,8966
0.0,11.03,18.55,29.58,8967
6.61,0.0,0.0,6.61,8968
10.43,16.15,12.26,38.83,8969
13.03,2.22,25.47,40.72,8970
14.46,19.88,5.92,40.26,8971
12.89,13.01,16.11,42.01,8972
6.51,3.07,15.99,25.57,8973
17.22,8.63,3.37,29.21,8974
0.0,2.62,14.84,17.45,8975
26.29,12.76,0.0,39.05,8976
12.92,21.05,0.0,33.97,8977
12.61,6.58,0.0,19.19,8978
27.93,7.68,8.41,44.03,8979
11.37,7.68,9.58,28.62,8980
11.59,6.23,8.75,26.57,8981
0.0,15.61,0.9,16.5,8982
15.76,16.03,0.0,31.78,8983
3.02,7.17,15.85,26.04,8984
8.24,20.74,8.13,37.11,8985
7.53,0.0,12.83,20.36,8986
7.32,7.32,7.57,22.2,8987
8.84,0.0,0.0,8.84,8988
1.67,8.48,21.77,31.92,8989
14.67,0.0,0.0,14.67,8990
8.27,19.61,0.0,27.88,8991
4.76,5.04,4.52,14.32,8992
0.0,2.24,1.91,4.16,8993
15.75,17.87,14.4,48.02,8994
18.06,12.93,11.46,42.45,8995
3.89,5.24,30.64,39.78,8996
22.31,0.0,5.85,28.16,8997
9.96,23.49,0.0,33.45,8998
12.17,8.97,12.37,33.51,8999
2.41,3.72,10.97,17.1,9000
12.11,0.0,6.93,19.04,9001
26.18,20.37,0.62,47.18,9002
12.39,9.21,20.27,41.88,9003
14.51,19.63,9.96,44.11,9004
0.86,3.77,26.25,30.88,9005
13.69,0.0,0.0,13.69,9006
12.62,21.65,8.99,43.26,9007
11.4,5.08,3.76,20.24,9008
7.12,9.72,18.41,35.25,9009
1.18,13.11,0.0,14.29,9010
5.28,6.65,0.0,11.93,9011
3.25,6.49,12.92,22.66,9012
5.03,0.0,18.38,23.4,9013
0.0,0.0,0.59,0.59,9014
1.03,17.06,7.6,25.68,9015
0.0,13.17,0.0,13.17,9016
15.44,22.05,1.99,39.48,9017
11.9,16.18,4.81,32.89,9018
0.0,13.84,7.56,21.39,9019
17.7,7.8,8.62,34.12,9020
15.91,0.0,0.0,15.91,9021
32.38,0.0,12.38,44.75,9022
7.06,11.05,29.82,47.92,9023
16.74,14.45,6.39,37.57,9024
9.23,29.51,0.0,38.74,9025
0.0,0.0,19.56,19.56,9026
0.0,3.21,0.0,3.21,9027
0.0,5.26,0.0,5.26,9028
9.77,4.88,10.76,25.41,9029
0.0,0.0,11.09,11.09,9030
7.72,0.0,18.66,26.38,9031
11.43,0.0,0.0,11.43,9032
4.83,6.18,13.61,24.62,9033
8.67,17.64,10.77,37.09,9034
14.56,13.91,11.94,40.4,9035
8.75,0.0,11.69,20.44,9036
13.12,13.6,0.0,26.72,9037
0.0,6.42,13.69,20.11,9038
18.12,2.15,0.35,20.63,9039
27.57,0.0,13.71,41.29,9040
8.64,19.67,10.77,39.08,9041
14.57,4.7,23.03,42.3,9042
1.24,0.92,0.0,2.16,9043
0.0,10.3,0.0,10.3,9044
0.0,0.0,29.34,29.34,9045
30.11,2.51,17.22,49.84,9046
13.01,12.28,22.91,48.2,9047
0.0,6.73,6.54,13.27,9048
10.34,13.8,13.56,37.71,9049
1.37,3.53,7.91,12.8,9050
0.0,1.21,0.0,1.21,9051
0.0,21.31,13.87,35.18,9052
9.64,7.5,17.54,34.68,9053
5.78,17.79,4.89,28.46,9054
3.98,20.69,19.02,43.7,9055
0.0,5.74,17.86,23.6,9056
0.0,19.5,17.22,36.72,9057
17.0,9.79,13.38,40.17,9058
17.21,20.07,10.29,47.58,9059
3.69,20.3,21.49,45.47,9060
4.29,1.16,4.77,10.22,9061
28.64,3.04,7.73,39.42,9062
1.32,9.09,1.21,11.62,9063
16.09,17.46,2.65,36.2,9064
0.0,0.0,0.7,0.7,9065
8.2,18.54,3.42,30.16,9066
19.75,15.02,0.0,34.78,9067
17.41,0.0,3.04,20.45,9068
18.0,10.22,14.75,42.96,9069
17.51,0.0,7.99,25.51,9070
20.0,3.46,8.6,32.06,9071
23.09,11.01,10.02,44.11,9072
0.0,0.0,13.89,13.89,9073
17.97,7.72,18.92,44.6,9074
14.6,0.0,0.0,14.6,9075
1.14,8.91,0.0,10.05,9076
1.4,17.1,6.06,24.56,9077
14.06,8.32,27.6,49.97,9078
6.4,7.59,0.54,14.54,9079
7.09,15.3,12.69,35.08,9080
2.67,0.0,15.45,18.12,9081
15.57,7.45,0.0,23.02,9082
10.32,7.22,18.84,36.39,9083
19.43,5.49,16.07,40.99,9084
0.0,12.43,21.22,33.66,9085
14.5,7.2,15.74,37.44,9086
6.34,2.93,22.86,32.13,9087
12.89,10.48,26.83,50.21,9088
2.55,0.0,0.0,2.55,9089
0.78,2.99,5.54,9.3,9090
9.99,17.56,0.0,27.55,9091
24.84,4.19,19.97,49.0,9092
0.0,0.88,13.57,14.45,9093
7.52,2.38,3.36,13.26,9094
11.78,17.77,0.0,29.55,9095
17.66,4.07,0.0,21.73,9096
4.38,18.24,18.7,41.33,9097
6.99,12.59,29.44,49.03,9098
21.21,0.0,0.0,21.21,9099
8.8,5.6,33.71,48.1,9100
0.0,1.86,11.69,13.55,9101
9.24,17.99,10.22,37.45,9102
6.27,1.86,0.0,8.13,9103
8.86,28.16,0.32,37.33,9104
32.76,0.0,11.37,44.13,9105
32.81,1.93,11.29,46.03,9106
0.0,6.65,14.76,21.41,9107
0.0,0.59,0.0,0.59,9108
12.02,16.27,13.55,41.84,9109
3.03,36.43,5.95,45.42,9110
0.0,14.36,6.54,20.9,9111
0.0,0.0,19.14,19.14,9112
27.66,0.0,4.32,31.99,9113
16.34,0.0,14.04,30.37,9114
14.06,7.22,0.0,21.28,9115
22.84,8.43,7.8,39.07,9116
29.0,4.3,3.52,36.82,9117
0.0,0.0,0.0,0.0,9118
17.17,16.31,2.41,35.89,9119
15.56,8.58,10.22,34.37,9120
6.25,0.0,0.0,6.25,9121
27.34,17.82,0.0,45.15,9122
24.36,1.3,15.15,40.8,9123
7.7,7.8,0.0,15.5,9124
17.47,0.3,13.74,31.51,9125
7.44,16.8,20.0,44.25,9126
8.86,10.07,4.72,23.64,9127
4.0,15.67,22.24,41.92,9128
0.0,7.55,15.48,23.04,9129
0.56,0.63,20.78,21.97,9130
25.52,25.31,0.0,50.82,9131
20.52,6.01,1.39,27.92,9132
3.45,0.0,8.84,12.29,9133
0.0,13.61,0.0,13.61,9134
8.95,23.26,0.0,32.2,9135
17.87,6.26,25.67,49.8,9136
8.07,10.27,12.03,30.37,9137
0.0,0.0,0.0,0.0,9138
0.0,7.35,14.85,22.19,9139
0.0,19.27,15.25,34.52,9140
6.32,0.0,8.68,14.99,9141
11.72,26.3,11.4,49.42,9142
2.14,8.17,11.18,21.49,9143
13.72,5.8,19.02,38.53,9144
0.0,0.0,13.8,13.8,9145
13.43,0.79,0.01,14.23,9146
13.37,15.98,20.75,50.1,9147
0.73,0.0,20.13,20.87,9148
3.19,17.51,5.11,25.8,9149
7.53,6.65,13.32,27.5,9150
4.18,13.64,0.45,18.28,9151
1.21,21.53,0.0,22.74,9152
0.0,0.0,14.09,14.09,9153
19.0,8.27,0.0,27.27,9154
0.0,8.74,7.5,16.24,9155
20.74,0.0,16.5,37.24,9156
3.99,4.98,5.72,14.69,9157
3.11,9.58,0.0,12.69,9158
20.56,0.0,14.4,34.96,9159
0.0,7.14,0.0,7.14,9160
0.0,12.45,19.18,31.63,9161
0.0,5.37,25.71,31.08,9162
0.0,3.2,0.0,3.2,9163
12.43,29.66,5.49,47.58,9164
6.17,0.0,13.37,19.55,9165
9.86,6.57,10.35,26.78,9166
13.84,27.59,6.58,48.01,9167
18.81,15.52,15.03,49.36,9168
19.26,14.98,12.36,46.6,9169
22.49,0.0,26.93,49.41,9170
16.95,11.0,5.82,33.76,9171
10.8,18.54,11.74,41.09,9172
20.97,10.74,0.0,31.71,9173
0.0,0.0,6.81,6.81,9174
23.67,4.39,13.38,41.44,9175
4.8,14.93,15.24,34.97,9176
0.0,10.73,4.92,15.66,9177
15.19,14.18,0.0,29.37,9178
10.78,6.92,0.0,17.71,9179
14.12,20.76,0.0,34.88,9180
0.0,6.67,16.36,23.04,9181
24.97,12.24,6.8,44.0,9182
6.3,0.0,23.42,29.71,9183
21.14,0.76,9.49,31.39,9184
0.0,19.5,15.0,34.51,9185
1.09,4.8,17.13,23.01,9186
11.41,0.0,12.63,24.04,9187
0.54,14.37,9.25,24.17,9188
4.99,0.35,3.71,9.05,9189
0.0,13.25,12.23,25.48,9190
3.39,14.53,13.95,31.87,9191
13.32,3.13,26.73,43.19,9192
9.54,7.41,11.45,28.4,9193
13.27,7.58,21.47,42.32,9194
6.1,19.03,21.49,46.61,9195
0.0,25.31,8.61,33.92,9196
19.12,27.32,2.48,48.92,9197
3.77,22.85,20.22,46.85,9198
2.82,22.07,17.97,42.85,9199
14.52,5.43,13.68,33.62,9200
10.3,12.67,0.14,23.1,9201
11.08,0.22,12.48,23.78,9202
10.49,8.77,22.73,41.98,9203
4.26,2.83,7.05,14.14,9204
14.02,21.37,14.12,49.5,9205
4.54,33.59,10.57,48.7,9206
0.0,12.43,6.05,18.48,9207
9.42,19.73,21.15,50.3,9208
24.04,9.72,8.22,41.98,9209
0.0,23.66,0.0,23.66,9210
6.76,31.63,3.99,42.38,9211
11.56,3.83,0.0,15.39,9212
0.0,0.0,13.03,13.03,9213
6.16,32.16,3.68,42.0,9214
0.0,4.06,19.26,23.32,9215
7.43,7.49,15.67,30.6,9216
5.98,16.37,0.0,22.35,9217
14.17,0.22,8.68,23.06,9218
19.12,23.89,0.0,43.01,9219
0.0,7.74,0.0,7.74,9220
12.56,0.0,0.0,12.56,9221
21.14,14.17,12.55,47.86,9222
18.18,19.21,6.11,43.5,9223
21.2,9.33,18.83,49.36,9224
2.67,22.33,21.43,46.43,9225
1.83,13.08,5.82,20.73,9226
0.0,16.23,1.68,17.91,9227
2.83,1.54,0.0,4.37,9228
20.88,25.26,1.16,47.3,9229
13.01,0.0,20.34,33.35,9230
0.0,14.36,10.91,25.26,9231
21.25,24.46,4.01,49.73,9232
0.0,1.64,5.48,7.12,9233
7.22,1.86,0.0,9.08,9234
18.2,8.03,0.0,26.23,9235
8.24,3.75,8.66,20.64,9236
0.0,15.56,6.29,21.86,9237
19.35,10.51,14.37,44.24,9238
23.76,9.62,8.09,41.47,9239
12.17,1.07,3.65,16.89,9240
18.02,15.79,14.0,47.82,9241
11.99,14.53,22.14,48.66,9242
0.0,28.93,0.0,28.93,9243
23.19,15.91,2.98,42.08,9244
29.58,8.57,7.75,45.9,9245
5.32,6.55,15.66,27.52,9246
18.62,20.83,0.0,39.45,9247
0.0,8.09,11.56,19.65,9248
12.1,10.56,0.82,23.48,9249
9.35,15.91,11.94,37.19,9250
8.19,21.52,19.48,49.19,9251
0.0,3.42,0.11,3.53,9252
28.68,3.86,12.82,45.35,9253
0.0,6.64,10.84,17.48,9254
18.39,15.53,14.1,48.02,9255
9.24,11.9,13.33,34.46,9256
20.65,16.05,13.28,49.98,9257
24.04,3.81,0.0,27.85,9258
12.16,4.36,15.19,31.7,9259
11.77,0.28,4.95,17.0,9260
0.0,17.34,0.36,17.7,9261
10.04,13.66,6.86,30.56,9262
13.68,2.45,26.08,42.21,9263
3.86,17.06,24.65,45.57,9264
14.0,11.61,3.87,29.49,9265
0.0,5.19,0.0,5.19,9266
0.0,6.75,0.0,6.75,9267
15.13,16.23,17.45,48.81,9268
10.49,19.46,0.0,29.94,9269
11.86,3.08,20.71,35.65,9270
13.69,0.0,10.73,24.43,9271
22.97,3.64,7.67,34.28,9272
15.17,21.55,12.58,49.3,9273
9.52,0.1,18.55,28.17,9274
0.2,18.61,16.74,35.55,9275
29.05,6.21,0.0,35.26,9276
22.02,19.95,7.94,49.91,9277
9.83,5.71,15.01,30.55,9278
4.01,29.66,14.95,48.63,9279
10.83,19.72,0.0,30.55,9280
8.18,16.07,24.62,48.86,9281
0.0,26.74,0.0,26.74,9282
0.0,2.44,0.0,2.44,9283
0.0,7.54,3.65,11.18,9284
0.0,0.0,22.94,22.94,9285
4.82,30.32,3.09,38.22,9286
18.49,14.08,8.11,40.68,9287
24.6,0.0,25.22,49.82,9288
8.49,3.37,8.47,20.32,9289
0.0,19.59,2.27,21.86,9290
0.0,2.51,4.79,7.31,9291
9.03,9.18,10.5,28.72,9292
0.0,7.76,0.0,7.76,9293
17.94,2.09,0.3,20.33,9294
0.39,19.99,19.13,39.52,9295
2.14,24.0,14.53,40.67,9296
0.0,0.0,13.24,13.24,9297
21.43,10.12,9.99,41.54,9298
21.32,0.0,4.62,25.93,9299
25.14,4.46,0.0,29.6,9300
23.47,3.02,21.53,48.02,9301
8.27,3.8,0.0,12.07,9302
22.21,7.79,9.21,39.2,9303
3.23,28.21,0.0,31.43,9304
0.0,16.54,12.94,29.48,9305
0.0,0.0,5.91,5.91,9306
3.45,9.62,12.55,25.61,9307
0.0,0.0,0.0,0.0,9308
8.32,0.0,0.0,8.32,9309
22.55,12.25,15.91,50.7,9310
0.0,10.14,0.0,10.14,9311
11.71,18.07,3.3,33.07,9312
1.37,7.98,17.32,26.67,9313
3.14,29.82,1.55,34.52,9314
27.14,0.33,12.52,39.99,9315
19.05,8.89,13.99,41.93,9316
0.93,16.91,26.15,43.99,9317
18.81,18.8,0.0,37.61,9318
6.04,0.0,0.0,6.04,9319
0.0,0.0,0.0,0.0,9320
0.0,3.61,19.34,22.95,9321
15.27,8.19,21.17,44.64,9322
7.46,10.17,29.59,47.22,9323
0.0,24.19,20.46,44.65,9324
19.69,9.06,15.38,44.14,9325
10.23,3.37,12.15,25.74,9326
16.49,11.56,0.0,28.05,9327
6.97,0.0,0.0,6.97,9328
1.54,10.33,9.46,21.33,9329
0.0,19.12,7.62,26.75,9330
0.0,0.0,9.69,9.69,9331
11.1,2.65,3.11,16.86,9332
10.38,0.0,2.02,12.4,9333
14.15,0.56,9.59,24.3,9334
15.69,7.34,0.0,23.04,9335
6.96,31.61,8.27,46.84,9336
16.28,1.57,27.73,45.58,9337
3.41,1.38,0.0,4.79,9338
14.09,27.04,0.7,41.83,9339
20.55,0.0,6.72,27.27,9340
0.0,7.1,26.04,33.14,9341
13.27,7.0,0.0,20.28,9342
13.66,17.12,18.56,49.34,9343
0.0,0.0,10.12,10.12,9344
12.86,6.67,8.08,27.61,9345
9.2,15.18,9.22,33.6,9346
2.66,9.63,12.15,24.44,9347
16.07,24.81,0.0,40.88,9348
6.4,24.45,15.62,46.47,9349
18.88,12.01,0.0,30.89,9350
0.0,0.0,0.0,0.0,9351
14.52,18.2,10.82,43.54,9352
3.95,0.0,22.5,26.45,9353
22.36,20.22,4.6,47.19,9354
5.9,0.0,0.0,5.9,9355
12.04,12.61,10.69,35.35,9356
7.86,0.0,10.13,17.99,9357
2.38,12.12,10.47,24.97,9358
9.98,0.0,0.0,9.98,9359
0.0,0.0,1.11,1.11,9360
8.35,16.27,19.6,44.23,9361
6.38,12.25,17.77,36.4,9362
5.31,7.93,0.07,13.31,9363
5.84,19.74,21.58,47.17,9364
3.46,22.36,12.56,38.38,9365
28.51,2.2,10.89,41.6,9366
7.11,17.81,0.0,24.91,9367
10.96,25.45,8.54,44.95,9368
5.55,11.83,30.55,47.93,9369
9.32,2.35,8.35,20.02,9370
21.99,0.0,13.24,35.23,9371
8.22,27.69,12.51,48.41,9372
0.12,10.52,22.79,33.44,9373
0.0,7.2,15.57,22.77,9374
16.54,22.61,10.55,49.71,9375
0.98,0.0,19.74,20.72,9376
19.84,4.63,23.8,48.26,9377
24.44,4.3,20.11,48.85,9378
11.43,26.55,5.21,43.19,9379
0.42,2.11,0.0,2.53,9380
0.0,14.69,4.96,19.66,9381
8.49,3.09,20.41,31.99,9382
27.48,8.13,6.98,42.59,9383
19.3,0.0,15.46,34.76,9384
0.0,3.08,0.0,3.08,9385
11.33,2.01,20.02,33.37,9386
19.44,20.38,7.35,47.17,9387
8.59,11.06,23.89,43.54,9388
3.1,0.0,15.56,18.66,9389
20.94,0.0,10.47,31.41,9390
5.0,13.96,17.59,36.55,9391
11.89,11.97,0.0,23.86,9392
3.55,21.52,13.28,38.34,9393
15.7,21.37,6.54,43.61,9394
5.19,9.84,22.78,37.8,9395
3.18,13.87,16.82,33.87,9396
11.08,6.51,20.59,38.18,9397
0.0,9.69,17.44,27.12,9398
11.85,20.52,0.0,32.38,9399
14.29,0.01,0.0,14.3,9400
10.99,19.48,12.01,42.48,9401
31.12,15.49,0.0,46.61,9402
5.8,4.29,23.8,33.9,9403
0.0,17.13,0.0,17.13,9404
22.25,0.0,6.26,28.5,9405
19.88,18.35,0.0,38.23,9406
3.09,0.0,16.05,19.14,9407
0.0,1.8,4.36,6.16,9408
24.2,4.58,18.42,47.2,9409
5.83,0.84,4.31,10.98,9410
11.91,0.0,6.09,18.0,9411
1.47,16.7,12.45,30.62,9412
13.71,7.95,29.01,50.67,9413
0.81,17.88,3.3,21.99,9414
13.22,16.13,11.48,40.83,9415
15.6,27.61,6.11,49.31,9416
7.86,21.88,0.0,29.75,9417
14.63,19.9,14.1,48.63,9418
6.1,13.76,15.03,34.89,9419
0.38,6.89,17.48,24.75,9420
5.82,6.51,15.29,27.63,9421
0.0,14.65,8.53,23.18,9422
16.45,4.95,10.22,31.62,9423
